Signal Legend:

Key        Signal Name

0        = DATA_8861_before[15..0]
1        = RAM0_add[7..0]
2        = RAM0_wdata[15..0]
3        = RAM1_add[3..0]
4        = RAM1_wdata[31..0]
5        = sample_cnt[12..0]
6        = sample_cntset[12..0]
7        = trigger[15..0]
8        = ADS8861:ADS8861_inst|data_reg[15..0]
9        = sm_cnt[9..0]
10       = soc_system:u0|soc_system_onchip_memory2_0:onchip_memory2_0|readdata2[15..0]
11       = soc_system:u0|soc_system_onchip_memory2_1:onchip_memory2_1|readdata2[31..0]
12       = ADS8861:ADS8861_inst|data[15..0]
13       = ADS8861:ADS8861_inst|cnt[4..0]
14       = RAM0_write

Data Table:

Signals-> 0     1   2     3  4         5   6   7   8      9   10    11  12    13 14 

sample

3646      1238  51  1238  2h 0000C350h 184 200 100 2634   516 04D6h 100 1610  11 1  
3647      1238  51  1238  2h 0000C350h 3   200 100 2330   516 04D6h 100 1610  4  1  
3648      1610  52  1610  2h 0000C350h 23  200 100 2335   516 04D6h 100 1610  30 1  
3649      1610  52  1610  2h 0000C350h 43  200 100 2335   516 064Ah 100 2335  18 1  
3650      1610  52  1610  2h 0000C350h 63  200 100 2335   516 064Ah 100 2335  18 1  
3651      1610  52  1610  2h 0000C350h 83  200 100 2335   516 064Ah 100 2335  18 1  
3652      1610  52  1610  2h 0000C350h 103 200 100 2335   516 064Ah 100 2335  18 1  
3653      1610  52  1610  2h 0000C350h 123 200 100 2335   516 064Ah 100 2335  18 1  
3654      1610  52  1610  2h 0000C350h 143 200 100 2335   516 064Ah 100 2335  18 1  
3655      1610  52  1610  2h 0000C350h 163 200 100 2335   516 064Ah 100 2335  18 1  
3656      1610  52  1610  2h 0000C350h 183 200 100 287    516 064Ah 100 2335  12 1  
3657      1610  52  1610  2h 0000C350h 2   200 100 1919   516 064Ah 100 2335  5  1  
3658      2335  53  2335  2h 0000C350h 22  200 100 1915   516 064Ah 100 2335  31 1  
3659      2335  53  2335  2h 0000C350h 42  200 100 1915   516 091Fh 100 1915  18 1  
3660      2335  53  2335  2h 0000C350h 62  200 100 1915   516 091Fh 100 1915  18 1  
3661      2335  53  2335  2h 0000C350h 82  200 100 1915   516 091Fh 100 1915  18 1  
3662      2335  53  2335  2h 0000C350h 102 200 100 1915   516 091Fh 100 1915  18 1  
3663      2335  53  2335  2h 0000C350h 122 200 100 1915   516 091Fh 100 1915  18 1  
3664      2335  53  2335  2h 0000C350h 142 200 100 1915   516 091Fh 100 1915  18 1  
3665      2335  53  2335  2h 0000C350h 162 200 100 1915   516 091Fh 100 1915  18 1  
3666      2335  53  2335  2h 0000C350h 182 200 100 3963   516 091Fh 100 1915  12 1  
3667      2335  53  2335  2h 0000C350h 1   200 100 2139   516 091Fh 100 1915  5  1  
3668      2335  53  2335  2h 0000C350h 21  200 100 2136   516 091Fh 100 1915  31 1  
3669      1915  54  1915  2h 0000C350h 41  200 100 2136   516 077Bh 100 2136  18 1  
3670      1915  54  1915  2h 0000C350h 61  200 100 2136   516 077Bh 100 2136  18 1  
3671      1915  54  1915  2h 0000C350h 81  200 100 2136   516 077Bh 100 2136  18 1  
3672      1915  54  1915  2h 0000C350h 101 200 100 2136   516 077Bh 100 2136  18 1  
3673      1915  54  1915  2h 0000C350h 121 200 100 2136   516 077Bh 100 2136  18 1  
3674      1915  54  1915  2h 0000C350h 141 200 100 2136   516 077Bh 100 2136  18 1  
3675      1915  54  1915  2h 0000C350h 161 200 100 2136   516 077Bh 100 2136  18 1  
3676      1915  54  1915  2h 0000C350h 181 200 100 88     516 077Bh 100 2136  12 1  
3677      1915  54  1915  2h 0000C350h 0   200 100 1496   516 077Bh 100 2136  5  1  
3678      1915  54  1915  2h 0000C350h 20  200 100 1473   516 077Bh 100 2136  31 1  
3679      2136  55  2136  2h 0000C350h 40  200 100 1473   516 0858h 100 1473  18 1  
3680      2136  55  2136  2h 0000C350h 60  200 100 1473   516 0858h 100 1473  18 1  
3681      2136  55  2136  2h 0000C350h 80  200 100 1473   516 0858h 100 1473  18 1  
3682      2136  55  2136  2h 0000C350h 100 200 100 1473   516 0858h 100 1473  18 1  
3683      2136  55  2136  2h 0000C350h 120 200 100 1473   516 0858h 100 1473  18 1  
3684      2136  55  2136  2h 0000C350h 140 200 100 1473   516 0858h 100 1473  18 1  
3685      2136  55  2136  2h 0000C350h 160 200 100 1473   516 0858h 100 1473  18 1  
3686      2136  55  2136  2h 0000C350h 180 200 100 1473   516 0858h 100 1473  13 1  
3687      2136  55  2136  2h 0000C350h 200 200 100 1217   516 0858h 100 1473  6  1  
3688      2136  55  2136  2h 0000C350h 19  200 100 1223   516 0858h 100 1473  0  1  
3689      1473  56  1473  2h 0000C350h 39  200 100 1223   516 05C1h 100 1223  18 1  
3690      1473  56  1473  2h 0000C350h 59  200 100 1223   516 05C1h 100 1223  18 1  
3691      1473  56  1473  2h 0000C350h 79  200 100 1223   516 05C1h 100 1223  18 1  
3692      1473  56  1473  2h 0000C350h 99  200 100 1223   516 05C1h 100 1223  18 1  
3693      1473  56  1473  2h 0000C350h 119 200 100 1223   516 05C1h 100 1223  18 1  
3694      1473  56  1473  2h 0000C350h 139 200 100 1223   516 05C1h 100 1223  18 1  
3695      1473  56  1473  2h 0000C350h 159 200 100 1223   516 05C1h 100 1223  18 1  
3696      1473  56  1473  2h 0000C350h 179 200 100 1223   516 05C1h 100 1223  13 1  
3697      1473  56  1473  2h 0000C350h 199 200 100 1031   516 05C1h 100 1223  6  1  
3698      1473  56  1473  2h 0000C350h 18  200 100 1049   516 05C1h 100 1223  0  1  
3699      1223  57  1223  2h 0000C350h 38  200 100 1049   516 04C7h 100 1049  18 1  
3700      1223  57  1223  2h 0000C350h 58  200 100 1049   516 04C7h 100 1049  18 1  
3701      1223  57  1223  2h 0000C350h 78  200 100 1049   516 04C7h 100 1049  18 1  
3702      1223  57  1223  2h 0000C350h 98  200 100 1049   516 04C7h 100 1049  18 1  
3703      1223  57  1223  2h 0000C350h 118 200 100 1049   516 04C7h 100 1049  18 1  
3704      1223  57  1223  2h 0000C350h 138 200 100 1049   516 04C7h 100 1049  18 1  
3705      1223  57  1223  2h 0000C350h 158 200 100 1049   516 04C7h 100 1049  18 1  
3706      1223  57  1223  2h 0000C350h 178 200 100 -3047  516 04C7h 100 1049  13 1  
3707      1223  57  1223  2h 0000C350h 198 200 100 -39    516 04C7h 100 1049  6  1  
3708      1223  57  1223  2h 0000C350h 17  200 100 -21    516 04C7h 100 1049  0  1  
3709      1049  58  1049  2h 0000C350h 37  200 100 -21    516 0419h 100 -21   18 1  
3710      1049  58  1049  2h 0000C350h 57  200 100 -21    516 0419h 100 -21   18 1  
3711      1049  58  1049  2h 0000C350h 77  200 100 -21    516 0419h 100 -21   18 1  
3712      1049  58  1049  2h 0000C350h 97  200 100 -21    516 0419h 100 -21   18 1  
3713      1049  58  1049  2h 0000C350h 117 200 100 -21    516 0419h 100 -21   18 1  
3714      1049  58  1049  2h 0000C350h 137 200 100 -21    516 0419h 100 -21   18 1  
3715      1049  58  1049  2h 0000C350h 157 200 100 -21    516 0419h 100 -21   18 1  
3716      1049  58  1049  2h 0000C350h 177 200 100 -21    516 0419h 100 -21   14 1  
3717      1049  58  1049  2h 0000C350h 197 200 100 -789   516 0419h 100 -21   7  1  
3718      1049  58  1049  2h 0000C350h 16  200 100 -889   516 0419h 100 -21   1  1  
3719      -21   59  -21   2h 0000C350h 36  200 100 -889   516 FFEBh 100 -889  18 1  
3720      -21   59  -21   2h 0000C350h 56  200 100 -889   516 FFEBh 100 -889  18 1  
3721      -21   59  -21   2h 0000C350h 76  200 100 -889   516 FFEBh 100 -889  18 1  
3722      -21   59  -21   2h 0000C350h 96  200 100 -889   516 FFEBh 100 -889  18 1  
3723      -21   59  -21   2h 0000C350h 116 200 100 -889   516 FFEBh 100 -889  18 1  
3724      -21   59  -21   2h 0000C350h 136 200 100 -889   516 FFEBh 100 -889  18 1  
3725      -21   59  -21   2h 0000C350h 156 200 100 -889   516 FFEBh 100 -889  18 1  
3726      -21   59  -21   2h 0000C350h 176 200 100 -889   516 FFEBh 100 -889  14 1  
3727      -21   59  -21   2h 0000C350h 196 200 100 -1273  516 FFEBh 100 -889  7  1  
3728      -21   59  -21   2h 0000C350h 15  200 100 -1166  516 FFEBh 100 -889  1  1  
3729      -889  60  -889  2h 0000C350h 35  200 100 -1166  516 FC87h 100 -1166 18 1  
3730      -889  60  -889  2h 0000C350h 55  200 100 -1166  516 FC87h 100 -1166 18 1  
3731      -889  60  -889  2h 0000C350h 75  200 100 -1166  516 FC87h 100 -1166 18 1  
3732      -889  60  -889  2h 0000C350h 95  200 100 -1166  516 FC87h 100 -1166 18 1  
3733      -889  60  -889  2h 0000C350h 115 200 100 -1166  516 FC87h 100 -1166 18 1  
3734      -889  60  -889  2h 0000C350h 135 200 100 -1166  516 FC87h 100 -1166 18 1  
3735      -889  60  -889  2h 0000C350h 155 200 100 -1166  516 FC87h 100 -1166 18 1  
3736      -889  60  -889  2h 0000C350h 175 200 100 -1166  516 FC87h 100 -1166 14 1  
3737      -889  60  -889  2h 0000C350h 195 200 100 -1678  516 FC87h 100 -1166 7  1  
3738      -889  60  -889  2h 0000C350h 14  200 100 -1681  516 FC87h 100 -1166 1  1  
3739      -1166 61  -1166 2h 0000C350h 34  200 100 -1681  516 FB72h 100 -1681 18 1  
3740      -1166 61  -1166 2h 0000C350h 54  200 100 -1681  516 FB72h 100 -1681 18 1  
3741      -1166 61  -1166 2h 0000C350h 74  200 100 -1681  516 FB72h 100 -1681 18 1  
3742      -1166 61  -1166 2h 0000C350h 94  200 100 -1681  516 FB72h 100 -1681 18 1  
3743      -1166 61  -1166 2h 0000C350h 114 200 100 -1681  516 FB72h 100 -1681 18 1  
3744      -1166 61  -1166 2h 0000C350h 134 200 100 -1681  516 FB72h 100 -1681 18 1  
3745      -1166 61  -1166 2h 0000C350h 154 200 100 -1681  516 FB72h 100 -1681 18 1  
3746      -1166 61  -1166 2h 0000C350h 174 200 100 -1681  516 FB72h 100 -1681 15 1  
3747      -1166 61  -1166 2h 0000C350h 194 200 100 -1937  516 FB72h 100 -1681 8  1  
3748      -1166 61  -1166 2h 0000C350h 13  200 100 -1853  516 FB72h 100 -1681 2  1  
3749      -1681 62  -1681 2h 0000C350h 33  200 100 -1854  516 F96Fh 100 -1854 18 1  
3750      -1681 62  -1681 2h 0000C350h 53  200 100 -1854  516 F96Fh 100 -1854 18 1  
3751      -1681 62  -1681 2h 0000C350h 73  200 100 -1854  516 F96Fh 100 -1854 18 1  
3752      -1681 62  -1681 2h 0000C350h 93  200 100 -1854  516 F96Fh 100 -1854 18 1  
3753      -1681 62  -1681 2h 0000C350h 113 200 100 -1854  516 F96Fh 100 -1854 18 1  
3754      -1681 62  -1681 2h 0000C350h 133 200 100 -1854  516 F96Fh 100 -1854 18 1  
3755      -1681 62  -1681 2h 0000C350h 153 200 100 -1854  516 F96Fh 100 -1854 18 1  
3756      -1681 62  -1681 2h 0000C350h 173 200 100 -1854  516 F96Fh 100 -1854 15 1  
3757      -1681 62  -1681 2h 0000C350h 193 200 100 -1598  516 F96Fh 100 -1854 8  1  
3758      -1681 62  -1681 2h 0000C350h 12  200 100 -1714  516 F96Fh 100 -1854 2  1  
3759      -1854 63  -1854 2h 0000C350h 32  200 100 -1713  516 F8C2h 100 -1713 18 1  
3760      -1854 63  -1854 2h 0000C350h 52  200 100 -1713  516 F8C2h 100 -1713 18 1  
3761      -1854 63  -1854 2h 0000C350h 72  200 100 -1713  516 F8C2h 100 -1713 18 1  
3762      -1854 63  -1854 2h 0000C350h 92  200 100 -1713  516 F8C2h 100 -1713 18 1  
3763      -1854 63  -1854 2h 0000C350h 112 200 100 -1713  516 F8C2h 100 -1713 18 1  
3764      -1854 63  -1854 2h 0000C350h 132 200 100 -1713  516 F8C2h 100 -1713 18 1  
3765      -1854 63  -1854 2h 0000C350h 152 200 100 -1713  516 F8C2h 100 -1713 18 1  
3766      -1854 63  -1854 2h 0000C350h 172 200 100 -1713  516 F8C2h 100 -1713 15 1  
3767      -1854 63  -1854 2h 0000C350h 192 200 100 -1713  516 F8C2h 100 -1713 8  1  
3768      -1854 63  -1854 2h 0000C350h 11  200 100 -1543  516 F8C2h 100 -1713 2  1  
3769      -1713 64  -1713 2h 0000C350h 31  200 100 -1544  516 F94Fh 100 -1544 18 1  
3770      -1713 64  -1713 2h 0000C350h 51  200 100 -1544  516 F94Fh 100 -1544 18 1  
3771      -1713 64  -1713 2h 0000C350h 71  200 100 -1544  516 F94Fh 100 -1544 18 1  
3772      -1713 64  -1713 2h 0000C350h 91  200 100 -1544  516 F94Fh 100 -1544 18 1  
3773      -1713 64  -1713 2h 0000C350h 111 200 100 -1544  516 F94Fh 100 -1544 18 1  
3774      -1713 64  -1713 2h 0000C350h 131 200 100 -1544  516 F94Fh 100 -1544 18 1  
3775      -1713 64  -1713 2h 0000C350h 151 200 100 -1544  516 F94Fh 100 -1544 18 1  
3776      -1713 64  -1713 2h 0000C350h 171 200 100 -1544  516 F94Fh 100 -1544 16 1  
3777      -1713 64  -1713 2h 0000C350h 191 200 100 -1544  516 F94Fh 100 -1544 9  1  
3778      -1713 64  -1713 2h 0000C350h 10  200 100 -1576  516 F94Fh 100 -1544 3  1  
3779      -1544 65  -1544 2h 0000C350h 30  200 100 -1574  516 F9F8h 100 -1574 18 1  
3780      -1544 65  -1544 2h 0000C350h 50  200 100 -1574  516 F9F8h 100 -1574 18 1  
3781      -1544 65  -1544 2h 0000C350h 70  200 100 -1574  516 F9F8h 100 -1574 18 1  
3782      -1544 65  -1544 2h 0000C350h 90  200 100 -1574  516 F9F8h 100 -1574 18 1  
3783      -1544 65  -1544 2h 0000C350h 110 200 100 -1574  516 F9F8h 100 -1574 18 1  
3784      -1544 65  -1544 2h 0000C350h 130 200 100 -1574  516 F9F8h 100 -1574 18 1  
3785      -1544 65  -1544 2h 0000C350h 150 200 100 -1574  516 F9F8h 100 -1574 18 1  
3786      -1544 65  -1544 2h 0000C350h 170 200 100 -1574  516 F9F8h 100 -1574 16 1  
3787      -1544 65  -1544 2h 0000C350h 190 200 100 -1062  516 F9F8h 100 -1574 9  1  
3788      -1544 65  -1544 2h 0000C350h 9   200 100 -1050  516 F9F8h 100 -1574 3  1  
3789      -1574 66  -1574 2h 0000C350h 29  200 100 -1052  516 F9DAh 100 -1052 18 1  
3790      -1574 66  -1574 2h 0000C350h 49  200 100 -1052  516 F9DAh 100 -1052 18 1  
3791      -1574 66  -1574 2h 0000C350h 69  200 100 -1052  516 F9DAh 100 -1052 18 1  
3792      -1574 66  -1574 2h 0000C350h 89  200 100 -1052  516 F9DAh 100 -1052 18 1  
3793      -1574 66  -1574 2h 0000C350h 109 200 100 -1052  516 F9DAh 100 -1052 18 1  
3794      -1574 66  -1574 2h 0000C350h 129 200 100 -1052  516 F9DAh 100 -1052 18 1  
3795      -1574 66  -1574 2h 0000C350h 149 200 100 -1052  516 F9DAh 100 -1052 18 1  
3796      -1574 66  -1574 2h 0000C350h 169 200 100 31716  516 F9DAh 100 -1052 16 1  
3797      -1574 66  -1574 2h 0000C350h 189 200 100 484    516 F9DAh 100 -1052 9  1  
3798      -1574 66  -1574 2h 0000C350h 8   200 100 108    516 F9DAh 100 -1052 3  1  
3799      -1052 67  -1052 2h 0000C350h 28  200 100 109    516 FBE4h 100 109   18 1  
3800      -1052 67  -1052 2h 0000C350h 48  200 100 109    516 FBE4h 100 109   18 1  
3801      -1052 67  -1052 2h 0000C350h 68  200 100 109    516 FBE4h 100 109   18 1  
3802      -1052 67  -1052 2h 0000C350h 88  200 100 109    516 FBE4h 100 109   18 1  
3803      -1052 67  -1052 2h 0000C350h 108 200 100 109    516 FBE4h 100 109   18 1  
3804      -1052 67  -1052 2h 0000C350h 128 200 100 109    516 FBE4h 100 109   18 1  
3805      -1052 67  -1052 2h 0000C350h 148 200 100 109    516 FBE4h 100 109   18 1  
3806      -1052 67  -1052 2h 0000C350h 168 200 100 109    516 FBE4h 100 109   16 1  
3807      -1052 67  -1052 2h 0000C350h 188 200 100 109    516 FBE4h 100 109   9  1  
3808      -1052 67  -1052 2h 0000C350h 7   200 100 365    516 FBE4h 100 109   3  1  
3809      109   68  109   2h 0000C350h 27  200 100 366    516 006Dh 100 366   18 1  
3810      109   68  109   2h 0000C350h 47  200 100 366    516 006Dh 100 366   18 1  
3811      109   68  109   2h 0000C350h 67  200 100 366    516 006Dh 100 366   18 1  
3812      109   68  109   2h 0000C350h 87  200 100 366    516 006Dh 100 366   18 1  
3813      109   68  109   2h 0000C350h 107 200 100 366    516 006Dh 100 366   18 1  
3814      109   68  109   2h 0000C350h 127 200 100 366    516 006Dh 100 366   18 1  
3815      109   68  109   2h 0000C350h 147 200 100 366    516 006Dh 100 366   18 1  
3816      109   68  109   2h 0000C350h 167 200 100 366    516 006Dh 100 366   17 1  
3817      109   68  109   2h 0000C350h 187 200 100 1390   516 006Dh 100 366   10 1  
3818      109   68  109   2h 0000C350h 6   200 100 1382   516 006Dh 100 366   4  1  
3819      366   69  366   2h 0000C350h 26  200 100 1377   516 016Fh 100 1377  18 1  
3820      366   69  366   2h 0000C350h 46  200 100 1377   516 016Eh 100 1377  18 1  
3821      366   69  366   2h 0000C350h 66  200 100 1377   516 016Eh 100 1377  18 1  
3822      366   69  366   2h 0000C350h 86  200 100 1377   516 016Eh 100 1377  18 1  
3823      366   69  366   2h 0000C350h 106 200 100 1377   516 016Eh 100 1377  18 1  
3824      366   69  366   2h 0000C350h 126 200 100 1377   516 016Eh 100 1377  18 1  
3825      366   69  366   2h 0000C350h 146 200 100 1377   516 016Eh 100 1377  18 1  
3826      366   69  366   2h 0000C350h 166 200 100 1377   516 016Eh 100 1377  17 1  
3827      366   69  366   2h 0000C350h 186 200 100 1377   516 016Eh 100 1377  10 1  
3828      366   69  366   2h 0000C350h 5   200 100 1577   516 016Eh 100 1377  4  1  
3829      1377  70  1377  2h 0000C350h 25  200 100 1578   516 016Eh 100 1578  18 1  
3830      1377  70  1377  2h 0000C350h 45  200 100 1578   516 0561h 100 1578  18 1  
3831      1377  70  1377  2h 0000C350h 65  200 100 1578   516 0561h 100 1578  18 1  
3832      1377  70  1377  2h 0000C350h 85  200 100 1578   516 0561h 100 1578  18 1  
3833      1377  70  1377  2h 0000C350h 105 200 100 1578   516 0561h 100 1578  18 1  
3834      1377  70  1377  2h 0000C350h 125 200 100 1578   516 0561h 100 1578  18 1  
3835      1377  70  1377  2h 0000C350h 145 200 100 1578   516 0561h 100 1578  18 1  
3836      1377  70  1377  2h 0000C350h 165 200 100 1578   516 0561h 100 1578  17 1  
3837      1377  70  1377  2h 0000C350h 185 200 100 1578   516 0561h 100 1578  10 1  
3838      1377  70  1377  2h 0000C350h 4   200 100 1706   516 0561h 100 1578  4  1  
3839      1578  71  1578  2h 0000C350h 24  200 100 1711   516 0561h 100 1578  30 1  
3840      1578  71  1578  2h 0000C350h 44  200 100 1711   516 062Ah 100 1711  18 1  
3841      1578  71  1578  2h 0000C350h 64  200 100 1711   516 062Ah 100 1711  18 1  
3842      1578  71  1578  2h 0000C350h 84  200 100 1711   516 062Ah 100 1711  18 1  
3843      1578  71  1578  2h 0000C350h 104 200 100 1711   516 062Ah 100 1711  18 1  
3844      1578  71  1578  2h 0000C350h 124 200 100 1711   516 062Ah 100 1711  18 1  
3845      1578  71  1578  2h 0000C350h 144 200 100 1711   516 062Ah 100 1711  18 1  
3846      1578  71  1578  2h 0000C350h 164 200 100 1711   516 062Ah 100 1711  18 1  
3847      1578  71  1578  2h 0000C350h 184 200 100 3759   516 062Ah 100 1711  11 1  
3848      1578  71  1578  2h 0000C350h 3   200 100 2559   516 062Ah 100 1711  5  1  
3849      1711  72  1711  2h 0000C350h 23  200 100 2554   516 062Ah 100 1711  31 1  
3850      1711  72  1711  2h 0000C350h 43  200 100 2554   516 06AFh 100 2554  18 1  
3851      1711  72  1711  2h 0000C350h 63  200 100 2554   516 06AFh 100 2554  18 1  
3852      1711  72  1711  2h 0000C350h 83  200 100 2554   516 06AFh 100 2554  18 1  
3853      1711  72  1711  2h 0000C350h 103 200 100 2554   516 06AFh 100 2554  18 1  
3854      1711  72  1711  2h 0000C350h 123 200 100 2554   516 06AFh 100 2554  18 1  
3855      1711  72  1711  2h 0000C350h 143 200 100 2554   516 06AFh 100 2554  18 1  
3856      1711  72  1711  2h 0000C350h 163 200 100 2554   516 06AFh 100 2554  18 1  
3857      1711  72  1711  2h 0000C350h 183 200 100 506    516 06AFh 100 2554  11 1  
3858      1711  72  1711  2h 0000C350h 2   200 100 1946   516 06AFh 100 2554  5  1  
3859      2554  73  2554  2h 0000C350h 22  200 100 1941   516 06AFh 100 2554  31 1  
3860      2554  73  2554  2h 0000C350h 42  200 100 1941   516 09FAh 100 1941  18 1  
3861      2554  73  2554  2h 0000C350h 62  200 100 1941   516 09FAh 100 1941  18 1  
3862      2554  73  2554  2h 0000C350h 82  200 100 1941   516 09FAh 100 1941  18 1  
3863      2554  73  2554  2h 0000C350h 102 200 100 1941   516 09FAh 100 1941  18 1  
3864      2554  73  2554  2h 0000C350h 122 200 100 1941   516 09FAh 100 1941  18 1  
3865      2554  73  2554  2h 0000C350h 142 200 100 1941   516 09FAh 100 1941  18 1  
3866      2554  73  2554  2h 0000C350h 162 200 100 1941   516 09FAh 100 1941  18 1  
3867      2554  73  2554  2h 0000C350h 182 200 100 1941   516 09FAh 100 1941  11 1  
3868      2554  73  2554  2h 0000C350h 1   200 100 1989   516 09FAh 100 1941  5  1  
3869      2554  73  2554  2h 0000C350h 21  200 100 1988   516 09FAh 100 1941  31 1  
3870      1941  74  1941  2h 0000C350h 41  200 100 1988   516 0795h 100 1988  18 1  
3871      1941  74  1941  2h 0000C350h 61  200 100 1988   516 0795h 100 1988  18 1  
3872      1941  74  1941  2h 0000C350h 81  200 100 1988   516 0795h 100 1988  18 1  
3873      1941  74  1941  2h 0000C350h 101 200 100 1988   516 0795h 100 1988  18 1  
3874      1941  74  1941  2h 0000C350h 121 200 100 1988   516 0795h 100 1988  18 1  
3875      1941  74  1941  2h 0000C350h 141 200 100 1988   516 0795h 100 1988  18 1  
3876      1941  74  1941  2h 0000C350h 161 200 100 1988   516 0795h 100 1988  18 1  
3877      1941  74  1941  2h 0000C350h 181 200 100 1988   516 0795h 100 1988  12 1  
3878      1941  74  1941  2h 0000C350h 0   200 100 1380   516 0795h 100 1988  6  1  
3879      1941  74  1941  2h 0000C350h 20  200 100 1377   516 0795h 100 1988  0  1  
3880      1988  75  1988  2h 0000C350h 40  200 100 1377   516 07C4h 100 1377  18 1  
3881      1988  75  1988  2h 0000C350h 60  200 100 1377   516 07C4h 100 1377  18 1  
3882      1988  75  1988  2h 0000C350h 80  200 100 1377   516 07C4h 100 1377  18 1  
3883      1988  75  1988  2h 0000C350h 100 200 100 1377   516 07C4h 100 1377  18 1  
3884      1988  75  1988  2h 0000C350h 120 200 100 1377   516 07C4h 100 1377  18 1  
3885      1988  75  1988  2h 0000C350h 140 200 100 1377   516 07C4h 100 1377  18 1  
3886      1988  75  1988  2h 0000C350h 160 200 100 1377   516 07C4h 100 1377  18 1  
